#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
1.451868,14,486.606486
13.962894,22,487.139103
14.096969,21,487.72408
17.655956,21,488.426279
3.450083,11,488.922073
13.58337,23,489.613219
6.655985,16,490.144987
12.373206,24,490.867643
0.599351,17,491.367893
2.284727,13,491.738453
4.247374,12,492.229766
3.843803,16,492.736421
6.0,12,493.177408
2.297071,13,493.447701
16.184642,22,493.920497
10.508645,26,494.867977
4.700138,10,495.091708
18.0,18,495.75687
19.0,19,496.504391
3.891168,11,496.742617
1.197591,16,497.005941
6.0,11,497.319228
15.107745,25,497.916554
17.450697,22,498.624711
19.016243,21,499.041478
5.585608,15,499.463223
13.953254,21,499.999737
0.248483,13,500.354079
4.02288,15,500.8354
21.0,21,501.435669
17.0,21,501.875242
5.28625,14,502.139064
18.0,18,502.547771
7.175111,15,502.962653
2.597264,12,503.28427
2.74915,10,503.620559
21.0,21,504.103362
15.614074,21,504.814003
15.178174,22,505.664886
16.918885,24,506.496854
4.420145,10,506.699863
8.0,13,507.081644
5.70006,11,507.36422
13.952756,18,507.807099
-5.0,1,507.890663
5.096833,13,508.257045
4.089062,12,508.745316
3.0,9,508.994065
13.619175,19,509.749484
6.0,12,509.989225
5.0,11,510.264451
18.016553,20,510.880968
1.043255,12,511.214637
17.700521,21,512.086915
14.370612,20,512.603022
14.752592,20,525.805264
20.0,20,526.523636
11.158667,17,526.871411
2.700717,8,527.152682
7.088562,15,527.642212
2.643631,14,528.098028
3.178581,13,528.379267
17.038434,21,528.755585
18.0,18,529.342037
2.45121,14,529.581378
1.450527,13,530.017458
10.014584,18,530.511897
17.0,17,530.945779
4.0,10,531.220651
6.0,11,531.407802
17.387763,21,532.074286
16.295489,25,532.879812
18.446021,20,533.39561
3.700735,13,533.727412
2.371011,14,534.05571
15.853721,20,534.77144
18.016553,20,535.328011
17.096621,20,535.857933
2.885098,10,536.081619
3.0,9,536.321823
2.218378,12,536.652105
2.0,7,536.826741
6.021125,13,537.363009
16.700521,20,538.229308
18.016255,20,538.796895
11.411495,26,539.806977
